100,A6LV,Amuseable Olives,https://www.jellycat.com/images/products/medium/A6LV.jpg,"ONE SIZE - H4"" X W4""",$20.00 USD,
101,BASS6GS,Bashful Giraffe,https://www.jellycat.com/images/products/medium/BASS6GS.jpg,"MEDIUM - H12"" X W5""",$25.00 USD,
102,,,,,,size
103,BASS6TUR,Bashful Turtle,https://www.jellycat.com/images/products/medium/BASS6TUR.jpg,"MEDIUM - H12"" X W5""",$25.00 USD,
104,,,,,,size
105,BE6BLU,Boiled Egg Blushing,https://www.jellycat.com/images/products/medium/BE6BLU.jpg,"ONE SIZE - H6"" X W3""",$15.00 USD,
106,BIR6P,Birdling Puffin,https://www.jellycat.com/images/products/medium/BIR6P.jpg,"ONE SIZE - H4"" X W2""",$13.50 USD,
107,FIN2B,Finley Bear,https://www.jellycat.com/images/products/medium/FIN2B.jpg,"HUGE - H20"" X W7""",$52.50 USD,
108,FIN2B,Finley Bear,https://www.jellycat.com/images/products/medium/FIN2B.jpg,"MEDIUM - H17"" X W6""",$37.50 USD,
109,,,,,,size
110,SMG2EL,Smudge Elephant,https://www.jellycat.com/images/products/medium/SMG2EL.jpg,"MEDIUM - H9"" X W5""",$32.50 USD,
